,Twitter_ID,label1,label2,label3
96,1397662713799655429,0,0,0
97,1235209644953526272,0,0,0
98,1235131053205065728,1,0,1
99,1238825464178900992,1,0,1
100,1239593955983065088,0,0,0
101,1384047264075681799,0,0,0
102,1306157586761342976,0,0,1
103,1255161725202182147,0,0,0
104,1407311873289199616,1,0,0
105,1299562344515645445,0,0,0
106,1440942269335543808,1,0,0
107,1348597769448128514,0,0,0
108,1349081291178856449,0,0,0
109,1231048360624304128,0,0,1
110,1234874210608128000,1,0,1
111,1324652856088158213,1,0,0
112,1268547540527579136,0,0,0
113,1268816783777189889,1,0,1
114,1238393155218784256,1,1,1
115,1232939000266199040,0,0,0
116,1219022881369272320,0,0,0
117,1255490764752199681,0,0,0
118,1238271936548892672,0,0,0
119,1227510645618135040,1,0,0
120,1243290751099793408,1,0,0
121,1250969250040213504,0,0,1
122,1248788691411177472,0,0,0
123,1254161692474241024,0,0,0
124,1435256598289698821,0,0,0
125,1238491553368289280,0,0,1
126,1355477209054638082,1,0,1
127,1273319869144948738,0,0,0
128,1319254934353858562,0,0,1
129,1407014013620391937,1,0,0
130,1335615993222225920,0,0,0
131,1263359221581651968,1,0,0
132,1363879450241363970,0,0,1
133,1264594725664968705,1,0,1
134,1281583373903900672,0,0,0
135,1478090597529497602,1,0,0
136,1384834113522262016,0,0,0
137,1458975377926279168,0,0,0
138,1255778809451700224,0,0,0
139,1450951124782100486,1,1,1
140,1443988328525832193,0,0,0
141,1240714188609089541,0,0,0
142,1438008876956196865,1,1,1
143,1439892338340401155,0,0,0
144,1241198926033588227,0,0,0
145,1231853222748446720,1,0,1
146,1343937527837642752,0,0,0
147,1227185071620149248,0,0,0
148,1290708340088213504,1,0,1
149,1318157505466425344,1,0,0
150,1239142419544682497,0,0,0
151,1289324564434960385,0,0,1
152,1238950972078030848,0,0,1
153,1281299467698876416,1,0,0
154,1259822921704452097,1,0,0
155,1250843615699574792,0,0,0
156,1372211141041139714,0,0,0
157,1272616888577622017,0,0,0
158,1310519801652150273,0,0,0
159,1241928834322034694,0,0,0
160,1244539435368275973,0,0,0
161,1466204821493633024,0,0,0
162,1233305208777777153,0,0,1
163,1283244499091636224,0,0,1
164,1279056178283233280,0,0,0
165,1405578042664263685,1,0,0
166,1237672252839211008,0,0,0
167,1288379684368130049,0,0,0
168,1267729894902886401,0,0,1
169,1334373016348684290,1,0,1
170,1372010234294591489,0,0,0
171,1275128979339399168,1,0,1
172,1318530483819597826,0,0,0
173,1313143915680354306,0,0,0
174,1270736680711053312,0,0,0
175,1326517553238323202,1,0,0
176,1243135875376205824,0,0,0
177,1433718166694334467,0,0,0
178,1255263227442876416,0,0,0
179,1235907125311868929,1,0,1
180,1431243905446694919,0,0,0
181,1320398018953306116,0,0,0
182,1351545093103243265,0,0,0
183,1355323422264463361,0,0,0
184,1306295536719474688,0,0,0
185,1274151932861403136,0,0,0
186,1288138642276450308,0,0,0
187,1235370609707630593,0,0,0
188,1441391967913472012,0,0,0
189,1286698227530489856,1,0,1
190,1238459845721952258,1,1,1
191,1238428070178181120,0,0,0
192,1248860034152333312,0,0,0
193,1484347574047809541,0,0,0
194,1235890161335939073,1,0,0
195,1371836303747264523,0,0,0
196,1275271429429227520,0,0,0
197,1260982735037820933,0,0,0
198,1255115134143430656,1,0,1
199,1355153219203293185,1,0,1
200,1351340692593926144,0,0,0
201,1259909204133007361,0,0,1
202,1451546500681568259,1,0,1
203,1229322179604631553,0,0,1
204,1308754232733040641,1,0,0
205,1284026298214445057,0,0,0
206,1283352164249690117,1,0,0
207,1265845328739069953,1,0,0
208,1237125373151887362,0,0,0
209,1233301795771994113,0,0,0
210,1255800857834160128,0,0,0
211,1447466341955428354,0,0,0
212,1295408949609472002,0,0,0
213,1458479567278989314,0,0,0
214,1247426008640192512,0,0,0
215,1236354058346209281,0,0,0
216,1401503979972988930,0,0,0
217,1238851066009174016,0,0,0
218,1237950570566242304,0,0,0
219,1369971312026935299,1,0,0
220,1251624878127616000,0,0,0
221,1251156173140590597,0,0,0
222,1288248401667092481,1,0,0
223,1246141614952714240,0,0,0
224,1274031332985679872,0,0,0
225,1429072293280485383,1,0,0
226,1405107367453339649,0,0,0
227,1258089974416773134,0,0,0
228,1240719966070063107,0,0,0
229,1419634872386215938,0,0,0
230,1468617039891812354,0,0,0
231,1265212818548293632,1,0,0
232,1238103744665059329,0,0,0
233,1238627509719236608,0,0,0
234,1291055707140304898,0,0,0
235,1482039925386133506,0,0,0
236,1316038556507353088,0,0,0
237,1275445161204396034,0,0,0
238,1482017361863778306,1,0,1
239,1441758512212856832,1,0,0
240,1241803716086255616,1,0,1
241,1282902656084631552,0,0,0
242,1340893921509998592,1,0,0
243,1240807326644199425,0,0,0
244,1330056209873907712,1,0,1
245,1242026822151405571,0,0,0
246,1229939395580567552,0,0,1
247,1240116307145695238,0,0,0
248,1435939226047090690,0,0,0
249,1237011649300779008,0,0,0
250,1423201366571356162,0,0,0
251,1484243246792458240,0,0,0
252,1374095638388875265,1,0,0
253,1324432253242404869,0,0,0
254,1465382896504557575,0,0,0
255,1360300675410784256,1,0,0
256,1268990747723718656,0,0,0
257,1251118093083918339,1,0,0
258,1405919855346208769,1,0,0
259,1308187491544051713,0,0,0
260,1236055602134016000,0,0,0
261,1231686382902501376,0,0,0
262,1239358232432463873,1,0,0
263,1381455102964289537,0,0,0
264,1306062135399776256,0,0,0
265,1249309712425857024,0,0,0
266,1481735822944653316,0,1,0
267,1238543838790275078,1,0,0
268,1292709317397712896,0,0,0
269,1352574089353805824,1,0,1
270,1390002622795501575,1,0,1
271,1241008307432755200,1,0,1
272,1302881492411052034,1,0,0
273,1250454551255109633,1,0,0
274,1234320444922191872,1,0,0
275,1286677808366919688,0,0,1
276,1397453581112930310,0,0,0
277,1287720663428595712,0,0,0
278,1245858575202672640,0,0,0
279,1296786478287077376,1,0,0
280,1347687677697683456,0,0,0
281,1287443224181735432,1,0,0
282,1400018066768023554,1,1,1
283,1237242120907284480,0,0,0
284,1247228215363395593,0,0,0
285,1324444017661300737,0,0,0
286,1292647115013775361,0,0,1
287,1353658897941184512,0,0,0
288,1257898755858235393,0,0,1
289,1242738411133231104,0,0,0
290,1237499525843034112,0,0,0
291,1237863119604482048,1,0,0
292,1237774304391069705,0,0,0
293,1328416238918279168,0,0,0
294,1250644321726091264,0,0,0
295,1294371479849664518,0,0,0
296,1304535027083022339,1,0,1
297,1237328474337087493,1,0,1
298,1368757884176248833,1,0,0
299,1410645506846453762,1,0,0
300,1242024453476945921,0,0,1
301,1362756375957413892,0,0,0
302,1335626143022641154,1,0,1
303,1245189203152924673,0,0,0
304,1346478644902838277,1,0,0
305,1248397037193707526,0,0,0
306,1387598091855880198,0,0,0
307,1238541262917111810,0,0,0
308,1238736468413157377,1,0,1
309,1488945611122647043,1,0,0
310,1256244845057802244,0,0,0
311,1237348261154914305,0,0,0
312,1253994585174552581,1,0,1
313,1268708504426082304,0,0,0
314,1249089025622904833,0,0,0
315,1435891592707993607,0,0,0
316,1355166432116551683,0,0,0
317,1467396008942338051,1,0,1
318,1236983943620108288,0,0,0
319,1364780399130419201,1,0,0
320,1239083802804326400,0,0,0
321,1316154428609703939,0,0,0
322,1237824566350827523,0,0,1
323,1459509666686410756,1,0,0
324,1284069324890812418,1,0,1
325,1240434086063333377,0,0,0
326,1375459876969836550,0,0,0
327,1260561905514618882,0,0,0
328,1244966555215106050,1,0,1
329,1290023799656574977,0,0,0
330,1245787151121481729,0,0,0
331,1238320128988676102,0,0,0
332,1238597830853513228,0,0,0
333,1237299101600894976,0,0,0
334,1385468487859150852,0,0,0
335,1233465951594655746,0,0,0
336,1309183481088442370,1,0,0
337,1427991938595278852,0,0,0
338,1237584464743555072,1,0,1
339,1400369221956157442,0,0,0
340,1266255210822787073,0,0,0
341,1309587801738944512,1,0,1
342,1295887897460002821,0,0,0
343,1245414725112025093,0,0,0
344,1238669089159200770,0,0,0
345,1370486913245835265,0,0,1
346,1474801053573029890,0,0,0
347,1407659719574044673,0,0,0
348,1448706458368024580,0,0,0
349,1237729639637741569,0,0,0
350,1476131975643942914,1,0,1
351,1248402113161392133,0,0,0
352,1245675953877061632,1,1,1
353,1237935174547013632,0,0,0
354,1243909228349100032,0,0,0
355,1239070046170656768,0,0,0
356,1241853551002828801,0,0,0
357,1335417755118358530,0,0,0
358,1234861169657229312,0,0,0
359,1242117921234657280,0,0,0
360,1369573742003691522,0,0,0
361,1314198323943931905,0,0,0
362,1262154217566994438,0,0,0
363,1430762128219246594,0,0,0
364,1236828684205449216,0,0,0
365,1426908876994142210,0,0,0
366,1242927656296828928,0,0,0
367,1240829688706023425,0,0,0
368,1347941736224600067,0,0,0
369,1249711952395452418,0,0,0
370,1242255584902209537,0,0,1
371,1239645878031441920,0,0,0
372,1241531902223364097,0,0,0
373,1473971030595194882,0,0,0
374,1407730235735363587,0,0,0
375,1255200719730356224,0,0,0
376,1253015517113311233,0,0,0
377,1240817044502831109,0,0,0
378,1240751454861705216,0,0,0
379,1253126222462189569,0,0,0
380,1243235265742659584,0,0,0
381,1319017661603434502,0,0,0
382,1238281515878023170,0,0,0
383,1465844018412077060,0,0,0
384,1431210640748658691,0,0,0
385,1237415628790591489,0,0,0
386,1286644646693810177,0,0,0
387,1409794958270160900,0,0,0
388,1234903236064182272,1,0,1
389,1290221734008774657,0,0,0
390,1287938539657674752,0,0,0
391,1301071137300975619,0,0,1
392,1233942399170183173,0,0,0
393,1482007848544608257,0,0,0
394,1246534299387596803,0,0,0
395,1311362179724124162,0,0,1
396,1241232168661200896,0,0,0
397,1361739820175929346,0,0,0
398,1236301495064240129,0,0,0
399,1446064060332654596,0,0,0
400,1266049116745990146,0,0,0
401,1450213271013711872,0,0,0
402,1255656779993792513,0,0,0
403,1287734688417820672,0,0,0
404,1254765705372807168,0,0,0
405,1272664922376351747,1,0,0
406,1235627761185640448,0,0,0
407,1333488770944004096,0,0,1
408,1442530031880704010,0,0,1
409,1248805637489713152,0,0,0
410,1284223828139413505,0,0,0
411,1297851143733690370,0,0,0
412,1389914019658616834,0,0,0
413,1240017831389016064,0,0,0
414,1336004293166501888,0,0,0
415,1238583146708426752,0,0,0
416,1447677034491092992,0,0,0
417,1239416241468530689,0,0,0
418,1350149914123231235,0,0,0
419,1395408109108146176,0,0,0
420,1313494302534836232,0,0,0
421,1272077068411559937,0,0,0
422,1320510318544482304,1,0,1
423,1275429682482200576,0,0,0
424,1287924341242564616,0,0,0
425,1417134890395574274,0,0,0
426,1237099271427469312,0,0,0
427,1237594808010428416,0,0,0
428,1268909218763091969,0,0,0
429,1283810598741053440,0,0,0
430,1293618422341926912,0,0,0
431,1279209385122766851,1,0,0
432,1298423833901305856,0,0,0
433,1253467794693292032,0,0,0
434,1352432397497864193,0,0,0
435,1235235553857150981,0,0,0
436,1238193487524356096,0,0,0
437,1237098083181264897,0,0,0
438,1287154400989978632,1,0,0
439,1272591980577636357,0,0,0
440,1240452505861054464,0,0,0
441,1378161823384543236,0,0,0
442,1264625577169829888,0,0,0
443,1384781877010059264,0,0,0
444,1270629020032475137,0,0,0
445,1240099604147863553,0,0,0
446,1238146370042769408,0,0,0
447,1241952024578703360,0,0,0
448,1265129739267776513,0,0,0
449,1245445095932952576,0,0,0
450,1240300234628005890,0,0,0
451,1257325627465764864,0,0,0
452,1346587603047501826,0,0,0
453,1379236688862453765,1,0,0
454,1393054928478773256,0,0,0
455,1476625084961853441,0,0,0
456,1252275852735328261,0,0,0
457,1239951740822122496,0,0,1
458,1262776665924669444,0,0,0
459,1310675753059651589,0,0,0
460,1466549172337786888,0,0,0
461,1240794464127516673,1,0,1
462,1238284218750455809,0,0,0
463,1436313517171216386,0,0,0
464,1480142542465347585,0,0,0
465,1305491973826949121,0,0,0
466,1247190133092364291,1,0,0
467,1272308329294028803,1,0,0
468,1236026122338435075,0,0,0
469,1246351499044827137,0,0,0
470,1473634986624532482,0,0,0
471,1301253091333779456,0,0,0
472,1299429072100118528,0,0,0
473,1287369146834067458,0,0,0
474,1347584292986245121,0,0,0
475,1253611282911068160,0,0,0
476,1254521466336485377,0,0,0
477,1258886321608642560,0,0,0
478,1239295747050205185,0,0,0
479,1243339544352583680,0,0,0
480,1255223692965093376,0,0,0
481,1245181959606865920,0,0,0
482,1247083592821465088,0,0,0
483,1250792591676801026,0,0,0
484,1435270155886637061,0,0,0
485,1238158319346503681,0,0,0
486,1283371291584557057,0,0,0
487,1258330247919030272,0,0,0
488,1234631063516958724,0,0,0
489,1364381417610780675,0,0,0
