,Twitter_ID,label1,label2,label3
163,1209469963301462017,0,0,0
164,1168614828530917377,0,0,0
165,1124347107626967041,0,0,0
166,1069371174176452608,1,1,0
167,1153839674038935553,1,0,1
168,1104214204683292673,0,0,0
169,1036880808882003969,1,0,0
170,1206937652752191488,0,0,0
171,1177376478834700288,0,0,0
172,1127485358596190208,0,0,0
173,1162354461332967424,0,0,0
174,1107213578363375616,0,0,0
175,1035368698553368576,1,1,1
176,1152233382866235392,0,0,0
177,1068655952587567104,1,0,0
178,1194631181737742337,0,0,0
179,1184636243864408067,0,0,0
180,1196898701622599683,0,0,0
181,966926996050554885,0,0,0
182,1172033557700796416,0,0,0
183,1198643438993981440,0,0,0
184,1207061055261888513,0,0,1
185,1101575542715883520,0,0,0
186,1148588934278123520,0,0,0
187,1193896076115369986,1,0,0
188,1199221401128968193,0,0,0
189,1142546867131232256,0,0,0
190,1151945923930525696,0,0,0
191,1082319462869671937,0,0,0
192,1121096377847533569,0,0,0
193,1090273317762654208,0,0,0
194,771965511412449280,0,0,0
195,1136460623594655744,1,0,1
196,1170649761075978240,1,1,0
197,1136272422024417281,0,0,0
198,1145047192677343233,0,0,0
199,1149791520373051392,0,0,0
200,1184991173393276928,0,0,0
201,1018835187357114368,0,0,0
202,1169437526995681285,1,0,0
203,1198685494135185414,0,0,0
204,1129733758746275842,0,0,1
205,1204145053645430784,0,0,0
206,1137649251184402433,0,0,0
207,1176232267183792132,0,0,0
208,1181469169210023936,0,0,0
209,1154345554551484417,0,0,0
210,1172278742380687361,0,0,0
211,1200547497975959555,0,0,0
212,1126497642337325057,0,0,0
213,1136194209059397632,1,0,0
214,1199890551363055616,0,0,0
215,1095778433806807056,0,0,0
216,1181312411028135938,1,0,1
217,1174494595763191808,0,0,0
218,1098862847306670080,0,0,0
219,1110630832547549185,0,0,0
220,1163129797578579969,1,0,0
221,1171961959132073985,0,0,1
222,1104791946223079424,0,0,0
223,1100022785802493952,1,1,1
224,1191161467799834624,0,0,0
225,1184233319732514816,1,0,1
226,1184472450207141890,0,0,0
227,1172904897093820416,0,0,0
228,1099834441701253122,1,0,0
229,1163860781194199041,0,0,0
230,1181779742074081281,0,0,1
231,1199974218294845440,0,0,0
232,1097496041404989442,1,1,1
233,1084826359606722566,1,0,0
234,1126782069886062592,1,1,1
235,1168923027578470401,1,0,0
236,1106022464969043969,0,0,0
237,1127906672150761472,0,0,1
238,1035328067688792064,1,0,1
239,1123876767436083201,0,0,0
240,1153627351009202180,0,0,0
241,1097840783833612289,0,0,0
242,1134474816365293570,0,0,0
243,1030445900903182337,0,0,0
244,1187965652595658752,0,0,0
245,1184133337318903810,0,0,0
246,950741070983426048,1,1,1
247,1106601042651893761,0,0,0
248,1124380686138466304,1,0,0
249,1101204584607961091,0,0,0
250,1128725698414350339,0,0,0
251,1203690622252662785,0,0,0
252,1152486911287709697,1,0,0
253,1080165212467224580,0,0,0
254,1139163291111034886,0,0,0
255,862412066702938115,0,0,0
256,1060884116462358528,0,0,0
257,1080681505255493632,0,0,0
258,1095079676924624899,0,0,1
259,1144749078888230917,0,1,0
260,873346684364795905,1,0,0
261,1204072372875284481,0,0,0
262,1175843384168239111,0,0,0
263,1141804516750372864,0,0,0
264,1103373317178884096,1,0,0
265,1186218806672318465,0,0,1
266,1173330050390904833,0,0,0
267,1103011097722798081,1,1,1
268,761591378153537536,0,0,1
269,1182358526552956929,0,0,0
270,1130440586576715778,0,0,0
271,1159300482348851201,0,0,0
272,1133462347308294146,0,0,0
273,1098706520559239168,0,0,0
274,1190228237567188992,0,0,1
275,1144392676327903233,0,0,0
276,1168942265873645568,0,0,0
277,1176446988184956929,1,0,0
278,1081423854382313477,0,0,0
279,1130885118640492544,0,0,0
280,1091446120520314880,0,0,1
281,1201800012973461504,0,0,0
282,1189952706036801538,1,1,1
283,1155477507598159872,0,0,0
284,1191357434482302977,0,0,0
285,1093450804126797824,1,0,1
286,1104901000983277568,0,0,0
287,1205598121931264005,0,0,0
288,1110481954959437824,0,0,1
289,1110705766430900225,0,0,0
290,1132566030683922432,0,0,0
291,1103586532533981184,0,0,0
292,1143898707781410817,0,1,0
293,896045918700437504,1,0,1
294,1176947564706287616,0,0,0
295,1151951236050145286,0,0,0
296,1188683320550293507,1,0,0
297,1174883762296913920,0,1,0
298,1109662280801632256,0,0,0
299,991309606872903680,0,0,0
300,1162028621609021445,0,0,1
301,1176209314224181250,0,0,0
302,1210470518106800128,0,0,0
303,1178713728482758656,0,0,0
304,1189340669174833152,0,0,0
305,1171874855517597697,0,0,0
306,1165502967744802816,0,0,0
307,989132304521023488,0,0,0
308,1187043520378372096,1,1,1
309,1142931774328020992,0,0,0
310,1133875504350683136,0,0,0
311,1173972932139343872,0,0,0
312,1176419119937335296,0,0,0
313,1097955705879838720,0,0,0
314,1100200988370223108,0,0,0
315,1122415665850118144,1,0,0
316,1139149046457782273,0,0,0
317,1131184774666772482,1,0,0
318,1134144985278951424,0,0,0
319,1205181592261447680,1,0,0
320,1114145346677035009,0,0,0
321,1099568826381938688,0,0,0
322,1106202228887601153,0,0,0
323,1116798423234220032,0,0,0
324,1018939338963476482,0,0,1
325,1148571099350863875,0,0,0
326,1132682136077553664,0,0,0
327,746508164879638529,0,0,0
328,1121678996800860165,1,0,0
329,1206693912561307648,0,0,0
330,1183018259421061123,0,1,0
331,1171185647371063298,1,0,1
332,1126653459472629761,0,0,0
333,1103091601860161536,0,0,0
334,1138466741699403777,0,0,0
335,1130531037656899586,1,0,1
336,1111635146237710341,0,0,0
337,1192487012877717506,0,0,0
338,1174204411775787009,0,0,0
339,1134249512245944320,0,0,0
340,1173566542296096768,1,1,1
341,1111042331094986752,0,0,0
342,1187307768513843201,1,0,0
343,1052172220821372928,0,0,0
344,846727851516792833,1,0,1
345,986510114172567552,0,0,0
346,1103422606055755776,1,0,0
347,1089010836159582208,0,0,0
348,1001669959708168193,0,0,1
349,1196547233564504064,0,0,0
350,1120092033568215040,0,0,0
351,1170874469868613632,0,0,0
352,1202819079838429184,0,0,0
353,1047159565685612549,0,0,0
354,1196797693806415874,0,0,1
355,1148605481340088321,0,0,0
356,1205562857187753984,0,0,0
357,1017501558660063234,0,0,0
358,1146301536441647108,0,0,0
359,1197498666300276737,0,1,1
360,1192500058316574720,0,0,1
361,1177393664852725760,0,0,0
362,1204711951256829952,0,0,0
363,1168383565689761792,0,0,0
364,952305146100412416,0,0,0
365,1164204834972504064,1,1,1
366,1139188043548483584,0,0,0
367,1188163553674629126,0,0,0
368,1097820924991148033,0,1,0
369,1063145871481671681,1,0,1
370,1145769072484896768,0,0,1
371,1151427411164237829,0,0,1
372,1139571942845870080,1,0,0
373,1203135799916716034,0,0,0
374,1183970090703826944,0,1,0
375,1192487459050991616,0,0,0
376,1083274036132626432,0,0,0
377,1200464831981244416,0,0,0
378,1107295763673972737,0,0,0
379,1166436261751660544,0,0,0
380,1201897083126648832,0,0,0
381,1120679603427840007,1,1,0
382,1206966539351678976,0,0,0
383,1099305988782522369,1,1,0
384,1196498036987514881,0,0,0
385,1163892400227414016,0,0,1
386,1118849925310185472,1,0,1
387,1139044710385934336,0,0,0
388,1134421874333638656,0,0,0
389,1149653178494812163,0,0,1
390,1096414864073990145,1,0,0
391,1133101063689707520,0,0,0
392,810304989188984832,0,0,0
393,1088401964981866497,0,0,0
394,329912234052567040,0,0,1
395,1128710897998942208,1,0,0
396,1099817162515062785,0,0,0
397,960525182711472128,1,0,0
398,1141608298711437317,0,0,0
399,1016384725940830208,0,0,0
400,1123332166144942087,0,0,0
401,1184193899163799552,0,0,0
402,1008982738504908800,0,1,1
403,1100303679867969536,0,0,0
404,1207310664009764864,0,0,0
405,1094869455304302593,0,0,0
406,1077178331160817664,1,0,0
407,1131085058876399616,0,0,1
408,928210831107649536,0,0,0
409,1176148335285231616,0,0,0
410,1169555894440529920,0,1,1
411,1156224392449409024,0,0,0
412,1151132975288815616,0,0,0
413,1146745494623916033,1,1,1
414,1184220952449769478,0,0,1
415,1198535949417943040,0,0,0
416,1102566382015791105,0,0,0
417,1166103776815542272,0,0,0
418,773581821837664256,0,0,0
419,1207257818908307456,0,0,0
420,1159796886167052291,0,0,0
421,1131122628754849792,0,0,0
422,1162001083570499584,0,0,0
423,1136460470188093440,0,0,0
424,1098828944554348545,0,0,0
425,956575212283269120,0,0,0
426,1147124032736641025,0,0,0
427,1184406055469617154,0,0,0
428,1184329055320993792,0,0,0
429,1185189278869004290,0,0,0
430,1145315298427338752,0,0,0
431,1052605035975192576,0,1,1
432,1140286456876769280,0,0,0
433,1194224231271280640,0,0,0
434,1101848445701238785,0,0,0
435,1197935537493032960,1,1,0
436,1131384855269392386,0,0,0
437,930150029070921728,0,0,0
438,1200062755002339334,0,0,0
439,1159139937964449793,0,1,0
440,1103276975391535104,0,0,0
441,1037308960414621696,1,1,1
442,870004503801503744,0,0,0
443,1161474034187399168,0,0,0
444,1167613440518578181,0,0,0
445,1118543189647007745,1,0,0
446,1042419910973030400,0,0,0
447,1124464411576606725,1,0,0
448,1090447242014703616,0,0,0
449,805082166514229248,0,0,0
450,1154586790533238785,0,0,0
451,1138736872564436993,0,0,0
452,1128983381650366465,1,0,0
453,1120550311331024898,0,0,0
454,1136021017669668865,0,0,0
455,1126394928773226496,0,0,0
456,1139098865284653056,0,0,0
457,1181529610254598144,0,0,0
458,1131403993320775680,0,0,0
459,1063043940226605057,0,1,0
460,1207002075428773888,1,0,1
461,1210874043240464384,0,0,0
462,1076070071917785088,0,0,0
463,777719129688211456,0,0,0
464,1198535317277380608,0,0,0
465,1171457350718242817,1,0,1
466,1134468335876419584,0,0,0
467,1123719199396966401,0,0,0
468,1126666165588234240,0,0,0
469,1084663265232408577,0,0,0
470,1177341370694098944,0,0,0
471,1143982205447921664,0,0,0
472,1151348668181598208,1,0,0
473,1085238993153777665,0,0,0
474,1161291796011524096,0,0,0
475,832416866790424579,0,0,0
476,1174641917734187008,0,0,0
477,1156748665412870149,0,0,0
478,1103546949100285952,0,0,1
479,1166088121613787136,0,0,0
480,1179456429759041536,0,0,0
481,1206689553920098304,0,0,0
482,1006196913438363649,0,0,0
483,1141268298748723200,0,0,0
484,1091551139823321089,0,0,0
485,1083469407412764677,0,0,0
486,1141072291419381760,0,0,0
