,Twitter_ID,label1,label2,label3
237,1298002091999465472,0,0,0
238,1264911824568422402,0,0,0
239,1240383917070442496,0,0,0
240,1235742974102904832,0,0,0
241,1237523746933506049,0,0,0
242,1274268839988137984,0,0,0
243,1253790841178652672,0,0,0
244,1239474581011714049,1,0,0
245,1247217079612309509,0,0,0
246,1237541934232563713,0,0,0
247,1238495692429103105,0,0,0
248,1377350129259175939,0,0,0
249,1239391780061265920,0,0,0
250,1246154837080899589,0,0,0
251,1326268133192179713,0,0,0
252,1259417560266596352,1,0,0
253,1238872628108066818,0,0,0
254,1239235301085564929,0,0,0
255,1287825497129443331,0,0,0
256,1258037353882488835,0,0,0
257,1213169464809787393,0,0,0
258,1245804815034302469,0,0,0
259,1238136575126409217,0,0,0
260,1235401893070991360,0,0,0
261,1235993180639596544,0,0,0
262,1247816503535304706,0,0,0
263,1246608077455069184,0,0,0
264,1255492815167127554,0,0,0
265,1287245725168934913,0,0,0
266,1262114327735275520,0,0,0
267,1251698623844438016,0,0,0
268,1238278269432205313,0,0,1
269,1366149384417648640,0,0,0
270,1236549716227260416,1,0,0
271,1291175781285138432,0,0,0
272,1257094166007463937,0,0,0
273,1458042022791614473,0,0,0
274,1452298423332442127,1,0,0
275,1241010479981563908,1,0,0
276,1236964284254617601,0,0,0
277,1239103151900209154,0,0,0
278,1452390440158760964,0,0,0
279,1394020619361128457,1,0,0
280,1237328448571531264,0,0,0
281,1235775574397849604,0,0,0
282,1238935176635273216,0,0,0
283,1366680461439881216,1,0,1
284,1388150461102952449,0,0,0
285,1238224410831699971,0,0,1
286,1431738777764958211,1,0,1
287,1341469760568102913,1,0,0
288,1295066459236782081,1,0,0
289,1241420092061204490,1,0,1
290,1445131099429089294,0,0,0
291,1455192939819380748,0,0,0
292,1264101449660633088,1,0,0
293,1270275143877693450,0,0,0
294,1241442021358870534,1,0,1
295,1238528393211043841,0,0,0
296,1430107616391450626,0,0,0
297,1243914245110145024,0,0,0
298,1293243066434887685,0,0,0
299,1252275306154479618,0,0,0
300,1237759210236059648,0,0,1
301,1349409272174678023,0,0,0
302,1272046119716114432,1,1,0
303,1250940447838613510,0,0,0
304,1276103264048726017,0,0,0
305,1238832524782166023,0,0,0
306,1236078176096399361,0,0,0
307,1268910070764625920,0,0,0
308,1292846904993361922,0,0,0
309,1398336001089499138,0,0,1
310,1452986390581493765,0,0,0
311,1247936110526902273,1,0,1
312,1351064610565214211,1,1,0
313,1236263698878128128,0,0,0
314,1290848311826477061,1,0,0
315,1338514777325273090,1,0,1
316,1368940440968433665,1,0,0
317,1488983189259526149,1,0,1
318,1240758956458414082,1,0,0
319,1472355129785470980,0,0,0
320,1237111291757674497,1,0,0
321,1351836453408440322,0,0,0
322,1361170747721469952,1,0,0
323,1222173984671850496,0,0,0
324,1232403233987059712,0,0,0
325,1233894250112331778,1,0,0
326,1353393255086313473,0,0,0
327,1240062647044837377,1,0,0
328,1243228439454396419,0,0,0
329,1243324507038855168,0,0,0
330,1235111183801126912,0,0,0
331,1380877407029235723,0,0,0
332,1317183986142269440,0,0,0
333,1270579379836465152,0,0,0
334,1292498434763587584,1,0,0
335,1239219536890662913,0,0,0
336,1346734386784436224,0,0,1
337,1256238347623763969,0,0,0
338,1243993498589835266,0,0,0
339,1265289287567847424,0,0,0
340,1382702725675241476,0,0,0
341,1353796929625403393,1,0,0
342,1474793912120270848,0,0,0
343,1256335201430466560,0,0,0
344,1238380439913578496,0,0,0
345,1462725808695365633,0,0,0
346,1250072578275844099,0,0,0
347,1302392517955145729,0,0,0
348,1230512570819399685,0,0,0
349,1240256476880527360,0,0,0
350,1363914203380260869,0,0,0
351,1316055853875814405,0,0,0
352,1410521233960095745,0,0,1
353,1238950274456342530,1,0,0
354,1365298071727349765,0,0,0
355,1352305490458456065,1,0,0
356,1333878970803253260,1,0,1
357,1386119524634800135,0,0,0
358,1334927044870774784,0,0,0
359,1472960064491298825,1,0,0
360,1329320727833546753,0,0,0
361,1433678817617334278,0,0,0
362,1440348914960384004,0,0,0
363,1239989348172533770,0,0,0
364,1247187748479471619,0,0,0
365,1335768630575980549,1,0,0
366,1236699084334956547,0,0,0
367,1436042120545153024,1,0,0
368,1252451814227636225,0,0,0
369,1285974966731710465,0,0,0
370,1235575794212253696,0,0,0
371,1340317961161224200,0,0,0
372,1239170263679459328,0,0,0
373,1472009644922970113,1,1,1
374,1313743665534316544,1,0,1
375,1237977441265647616,0,0,0
376,1237823653997350919,0,0,0
377,1383538971511197702,1,1,1
378,1257180812497358855,0,0,0
379,1243145678697582592,1,1,1
380,1240583019360063488,0,0,0
381,1262249861614723074,0,0,0
382,1233185425688129536,0,0,0
383,1239586147640147968,0,0,0
384,1267130114502000640,0,0,0
385,1397010979884503043,1,1,1
386,1233783007884038144,0,0,0
387,1280352200850636800,0,0,0
388,1461081499554529282,0,0,0
389,1247407974533873664,0,0,0
390,1239703697845899270,0,0,0
391,1241173320923369475,0,0,0
392,1321251922829922304,0,0,0
393,1225225012208160768,0,0,0
394,1240279855989764096,0,0,0
395,1239642248045871104,0,0,0
396,1241141835981942785,0,0,1
397,1237139382164840448,0,0,0
398,1236202743183929345,1,1,1
399,1240439564944035840,0,0,0
400,1351054464380264451,0,0,0
401,1253874297615024128,0,0,0
402,1255024109517369344,1,1,1
403,1351571726287609856,0,0,0
404,1286470215870668801,0,0,0
405,1284906504844382208,0,0,0
406,1238813478124695553,0,0,0
407,1241182306372669446,1,0,0
408,1237700149624913922,1,1,0
409,1248526121844355073,0,0,0
410,1383626668896526337,0,0,0
411,1221932331042320385,0,0,0
412,1282279114406158337,0,0,0
413,1238753699738062848,0,0,0
414,1358503515040210948,0,0,0
415,1367926129726787591,0,0,0
416,1300487401991794690,0,0,0
417,1444923826849071106,1,1,1
418,1479884428453294086,0,0,0
419,1282868380941393920,0,0,0
420,1242249171480043520,0,0,0
421,1420068658848673792,0,0,0
422,1266079501903151109,0,0,0
423,1239221348007804931,1,0,0
424,1388091445131677699,0,0,0
425,1230316107174744067,0,0,0
426,1240657051052892161,0,0,0
427,1258432906168610818,0,0,0
428,1283226208709283841,0,0,0
429,1275959246778179585,0,0,0
430,1243692554689765376,0,0,0
431,1404362988921012225,0,0,0
432,1238171662304137226,0,0,0
433,1236316732702240768,0,0,0
434,1360634839209246728,0,0,0
435,1234633290277163009,0,0,0
436,1414669928909705216,0,0,0
437,1241421369264484356,1,0,0
438,1276352452028235777,0,0,0
439,1249028214997032960,0,0,0
440,1412713857731239938,0,0,1
441,1315507812294897665,0,0,0
442,1466307710970957824,0,0,0
443,1329099596220534784,0,0,0
444,1437882515239448578,1,0,1
445,1369704369692770312,0,1,0
446,1276345472475684864,0,0,0
447,1406497772845551647,1,1,1
448,1327018619998507008,1,0,0
449,1233506611378970624,0,0,0
450,1241077174242869249,0,0,0
451,1247941814990057472,1,0,0
452,1296522566690013184,0,0,1
453,1252268622761938946,0,0,0
454,1245391263811190792,0,0,0
455,1240661871293640704,0,0,0
456,1239168331908894723,0,0,0
457,1301233991891197953,0,0,0
458,1246923383608168450,0,0,0
459,1236040137513086976,1,0,0
460,1297251792795963392,0,0,0
461,1238277501039849473,0,0,0
462,1247247619383943169,0,0,0
463,1241434778471194629,0,0,0
464,1252285894012424194,0,0,0
465,1239009365069185024,0,0,0
466,1244292849425952768,0,0,0
467,1293680366562054145,1,0,1
468,1240463231786684418,0,0,0
469,1304536908639346688,0,0,0
470,1294690674793750529,0,0,0
471,1425480436680216577,0,0,0
472,1426312846082781185,0,0,0
473,1235665598094299141,0,0,0
474,1296232642728214528,0,0,0
475,1239731797459472385,0,0,0
476,1243702458045607941,0,0,0
477,1240426041455169537,0,0,0
478,1240045161507426304,0,0,0
479,1372891796993409024,0,0,0
480,1234273583444021251,0,0,0
481,1426444548604104710,0,0,0
482,1385832564678553602,0,0,0
483,1275092317377044481,0,0,0
484,1333156629068587014,0,0,0
485,1343761996659916800,0,0,0
486,1238581154904772608,1,0,1
487,1242277181537095680,0,0,0
488,1265606963393511424,0,0,0
489,1486114996669280256,0,0,0
